nu,[0]3-Carene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
642.076842,0.9987661618050396
642.210844,0.9993588356337737
642.344847,0.9999358860553867
642.47885,0.9992698067209589
642.612852,0.999984058127073
642.746855,0.9997997500526977
642.880858,1.0025667885756124
643.01486,1.001657171593744
643.148863,1.0015300693634757
643.282866,1.0008725604595778
643.416868,0.9999263687109164
643.550871,1.0016472552368312
643.684874,1.000119987197888
643.818876,1.0012786167342573
643.952879,1.0027220981995826
644.086882,1.0022371988030567
644.220884,1.0010008004669035
644.354887,0.9971679179322882
644.48889,1.0004700004155997
644.622892,1.001912726932915
644.756895,1.0015253621832116
644.890898,0.9994592962329967
645.0249,1.002121146454996
645.158903,1.0003187207806783
645.292906,1.0014209085352883
645.426909,1.000681902389796
645.560911,1.0014936143324364
645.694914,1.0009419633690912
645.828917,1.0004053921491962
645.962919,1.0015046308227846
646.096922,1.000561977850416
646.230925,1.0010133130551129
646.364927,1.0020338655042804
646.49893,0.9981129826601806
646.632933,1.0020883776292802
646.766935,1.0039712646566075
646.900938,1.0023397329130246
647.034941,1.0025948608387025
647.168943,1.0001216373972284
647.302946,1.0025239798877124
647.436949,0.9990906137425362
647.570951,0.9998455119345103
647.704954,1.002075250357517
647.838957,0.9983615437374328
647.972959,1.0037151842514378
648.106962,1.0033662531470615
648.240965,1.0025756112021713
648.374967,1.0012145369533612
648.50897,0.9999712654128462
648.642973,1.0033422729801753
648.776976,0.9988751331375706
648.910978,1.0029680961006802
649.044981,1.000595417190484
649.178984,1.0021914978287814
649.312986,1.000879316372162
649.446989,0.9996966060332606
649.580992,1.0008390518071917
649.714994,1.0039467680566094
649.848997,0.9991570554775132
649.983,1.001251882952088
650.117002,1.0019158328671827
650.251005,0.9989588423810959
650.385008,1.0025948608387025
650.51901,1.0020477938718126
650.653013,1.0015315716597064
650.787016,1.0014808954442995
650.921018,0.9989819185968841
651.055021,1.0015283667638049
651.189024,1.002169950943208
651.323026,1.0011529641527215
651.457029,1.0037970907522125
651.591032,0.9993684395183307
651.725035,1.0013512120655195
651.859037,1.002655519662694
651.99304,1.002680987436333
652.127043,1.0042441811340101
652.261045,1.000918911941113
652.395048,0.9998739779414468
652.529051,1.0013088558050904
652.663053,1.0021992147330248
652.797056,1.0011167230713867
652.931059,0.9996035286155592
653.065061,1.0039380337577217
653.199064,1.000761749984265
653.333067,0.9975855195583261
653.467069,0.999134254973662
653.601072,1.0011366454924033
653.735075,1.0039686543347126
653.869077,1.0016695922196792
654.00308,1.0023434415768975
654.137083,0.9989835169692326
654.271085,0.998806313011778
654.405088,1.0009598003138052
654.539091,1.001226351354602
654.673093,1.0015355777940054
654.807096,1.0015760406486924
654.941099,1.000753013372323
655.075102,0.9992894025940056
655.209104,1.0027669208791516
655.343107,1.0010093090098686
655.47711,1.001345103841756
655.611112,1.0012889299571226
655.745115,1.0037762119898648
655.879118,1.0020174322836388
656.01312,1.000754724661439
656.147123,1.0020911834806656
656.281126,1.0019232470717785
656.415128,1.0000395897836547
656.549131,1.0011578698142647
656.683134,1.00256749037261
656.817136,1.0006148289298709
656.951139,0.9996559991818542
657.085142,1.0017555391577626
657.219144,1.0015354776404526
657.353147,1.0020119212029168
657.48715,1.0022333903089373
657.621152,1.0008401327139513
657.755155,1.0023605817962968
657.889158,1.0003502513236762
658.02316,1.0007480596571672
658.157163,1.002350057065443
658.291166,0.9999048485271885
658.425169,1.0006597975707208
658.559171,1.0017243850449438
658.693174,1.000879586609614
658.827177,1.002579721770604
658.961179,1.0002393486393157
659.095182,1.0010625641216815
659.229185,1.000229236270619
659.363187,1.0002463803466533
659.49719,1.003037704501933
659.631193,1.0018252637696765
659.765195,1.0016033840478378
659.899198,1.0001277381578237
660.033201,1.0001039153988311
660.167203,1.0019329657744107
660.301206,1.0012673023498146
660.435209,1.0007318276552815
660.569211,1.00352841023551
660.703214,1.001197716690431
660.837217,1.000605263097831
660.971219,1.0004590253198937
661.105222,1.0059517416499135
661.239225,1.0042606508736323
661.373227,1.0001131564017027
661.50723,0.9996056877615129
661.641233,0.9999652216047824
661.775236,0.9987600693500346
661.909238,1.0032625104400765
662.043241,1.000307317212262
662.177244,1.0005400557776385
662.311246,1.001526263556443
662.445249,1.0008369000055435
662.579252,0.9981599948887931
662.713254,0.9998292445803665
662.847257,1.0022191586958398
662.98126,1.0017136666513673
663.115262,1.0020611211960977
663.249265,0.999969877453693
663.383268,1.0014003796170854
663.51727,0.9998599698051431
663.651273,1.0020476936670384
663.785276,1.0013788497403706
663.919278,1.0006164299148779
664.053281,1.0012570894754165
664.187284,1.000544688288821
664.321286,0.9998517309929359
664.455289,1.0024000755812421
664.589292,1.0022227666913055
664.723294,1.001335390841357
664.857297,0.9989081964516723
664.9913,1.000663239846345
665.125303,1.0003952781018082
665.259305,1.001223147435404
665.393308,1.0019080179541646
665.527311,0.9984787582630256
665.661313,1.0009922919962606
665.795316,0.9989449569496908
665.929319,1.0005923053435755
666.063321,1.0012125345262897
666.197324,0.9987597697220587
666.331327,1.0004167067981657
666.465329,0.9999429726261225
666.599332,0.9974249212181905
666.733335,0.9979878271395701
666.867337,0.999302753189606
667.00134,1.0002403488791645
667.135343,0.9996721737467729
667.269345,1.0002282260396007
667.403348,0.9959124767577151
667.537351,0.9977857550650624
667.671353,0.997431005528767
667.805356,0.9978689738672106
667.939359,1.001109414945983
668.073361,0.9993646918937092
668.207364,0.9998715982442111
668.341367,0.9993650716523643
668.47537,0.9972664429896376
668.609372,0.9996239407280205
668.743375,1.0005448783923299
668.877378,0.9961443521715553
669.01138,0.9984955328470705
669.145383,0.9978549040138718
669.279386,0.9994252152520792
669.413388,0.9990177027700989
669.547391,0.9976502649595109
669.681394,0.9987111313056283
669.815396,0.9980727595174811
669.949399,0.9979869289509299
670.083402,0.9967545778048428
670.217404,0.9980341348490799
670.351407,0.9972595618749208
670.48541,0.9991065693470428
670.619412,0.9970572384362234
670.753415,0.9977624071515655
670.887418,0.9990039164209268
671.02142,0.9975297560863863
671.155423,0.9984626828844246
671.289426,0.9996434335849195
671.423428,0.9995827270825695
671.557431,0.9979683665666821
671.691434,0.998251031231521
671.825437,0.996949661764062
671.959439,1.002754486646425
672.093442,0.9971656244487145
672.227445,0.9991004748155581
672.361447,0.9972237608992809
672.49545,0.9963645244015205
672.629453,0.9991223353731007
672.763455,0.9971337156592754
672.897458,0.9989576436312042
673.031461,0.9992487523279401
673.165463,0.9973130164200064
673.299466,0.9975973908966431
673.433469,0.9977963316501218
673.567471,0.9981917368813256
673.701474,0.9974565400893495
673.835477,0.9970077856236368
673.969479,0.9981846497451531
674.103482,0.9972292456450489
674.237485,0.9973444322748207
674.371487,0.998212299842903
674.50549,0.9979213633635509
674.639493,0.9959937465315802
674.773495,0.9982478368333322
674.907498,0.9972150850903009
675.041501,0.9968973232807166
675.175504,0.998822294040634
675.309506,0.9984885434028037
675.443509,0.99673962659831
675.577512,0.9967582658036034
675.711514,0.9973508152996129
675.845517,0.9966255064445679
675.97952,0.9976650302926955
676.113522,0.9995198752967713
676.247525,0.9981684792848083
676.381528,0.9964927647679015
676.51553,0.9960650622369036
676.649533,0.994893184348296
676.783536,0.9950456136599253
676.917538,0.9988855214929746
677.051541,1.0001430902364314
677.185544,0.9979530977674802
677.319546,0.9966046771891498
677.453549,0.9963133125811212
677.587552,0.9965390031049078
677.721554,0.9959163608239484
677.855557,0.9978821458246004
677.98956,0.9983293970132895
678.123562,0.9968813730511462
678.257565,0.9979761507502996
678.391568,0.9984533972246522
678.525571,0.997022641150316
678.659573,0.9977331731413163
678.793576,0.9986352321438537
678.927579,0.9979068936086881
679.061581,0.9992395892588939
679.195584,0.9972338329101296
679.329587,0.9996294586674028
679.463589,0.9986424223434098
679.597592,0.9967262703768005
679.731595,0.9989748258504414
679.865597,0.9976338038659435
679.9996,0.9967099242000053
680.133603,0.9978856384182229
680.267605,0.999767617005112
680.401608,0.9955911476507052
680.535611,0.9957201846248561
680.669613,0.9973364535512774
680.803616,0.9967832847500615
680.937619,0.9980632778713036
681.071621,0.997362284899939
681.205624,0.9983767189482289
681.339627,0.997061625497724
681.473629,0.9970339075698161
681.607632,0.9971851690864905
681.741635,0.998725213231857
681.875638,0.9982546249417021
682.00964,0.9979923180948969
682.143643,0.9968682143038698
682.277646,0.9989255776055062
682.411648,0.9971862659907798
682.545651,0.9989247784653638
682.679654,1.000380952543997
682.813656,0.9991855718268029
682.947659,0.9980936194561406
683.081662,0.9982113016311024
683.215664,0.9973543060335752
683.349667,0.9963264640036466
683.48367,0.9994360790632136
683.617672,0.9984403175708205
683.751675,0.9992187353462775
683.885678,0.999346663517284
684.01968,0.9991180891121987
684.153683,0.9960960403420462
684.287686,0.9971299265583552
684.421688,0.9988749333625639
684.555691,0.998196927491853
684.689694,0.999385219055294
684.823696,0.9978567001543155
684.957699,1.0004468998299874
685.091702,1.0012136358606833
685.225705,0.9994960670168995
685.359707,0.9996245504988104
685.49371,0.9983067351931899
685.627713,0.9988392741639635
685.761715,0.9989022030204739
685.895718,0.998761667367424
686.029721,0.9989096948150907
686.163723,1.0008552054798476
686.297726,0.9978475199149033
686.431729,0.998781343166077
686.565731,0.9976886752341049
686.699734,0.9994781761974232
686.833737,1.0010139136632807
686.967739,1.0000371256891414
687.101742,0.9980642759350804
687.235745,0.9987405937185703
687.369747,0.9987436898192098
687.50375,0.9970567399077288
687.637753,0.9993046118944555
687.771755,1.0007031170710012
687.905758,1.0009041484960426
688.039761,1.000201160230006
688.173763,0.997032212613614
688.307766,0.9980896270896475
688.441769,0.9989604407165223
688.575772,0.9979122823204631
688.709774,0.9991447559298642
688.843777,1.0018946926661392
688.97778,0.9984100652875225
689.111782,0.9992204639961849
689.245785,0.9959928501376117
689.379788,0.9995638951213889
689.51379,1.0007732988414966
689.647793,0.99781838319272
689.781796,0.9979234590006144
689.915798,0.9979944138809654
690.049801,1.0026006759057589
690.183804,0.9991249530770486
690.317806,0.9993113672164649
690.451809,0.9965610268602381
690.585812,0.9973763478072992
690.719814,1.0000202242045064
690.853817,0.9995726113565571
690.98782,0.9966215199505152
691.121822,0.9980222583135407
691.255825,0.9990628194282826
691.389828,0.9960479300651702
691.52383,0.9973790407270738
691.657833,0.9966538110108739
691.791836,0.9990991460128102
691.925839,0.998956844465409
692.059841,0.998430832432858
692.193844,0.9961530186651183
692.327847,0.997295164676786
692.461849,0.9982981497921845
692.595852,0.9995646248032987
692.729855,0.9974708038198582
692.863857,0.998366934904325
692.99786,0.9978662796246184
693.131863,1.0002213244886513
693.265865,0.9974522510354487
693.399868,0.9987464863054564
693.533871,0.9991412988949894
693.667873,0.9987090340144548
693.801876,0.9974569390720454
693.935879,0.9996102459738418
694.069881,0.9980277474510566
694.203884,0.9990797936497803
694.337887,0.9982385531716187
694.471889,0.9968745942808573
694.605892,0.9977134182200624
694.739895,0.9965997938381957
694.873897,0.9988640456851282
695.0079,0.9958117950958587
695.141903,0.9975792347893498
695.275906,0.9952706189090587
695.409908,0.9949895941688397
695.543911,0.99381778899428
695.677914,0.9951420382515849
695.811916,0.9959629708002998
695.945919,0.9965405975685884
696.079922,0.9970685052466751
696.213924,0.9959365781312781
696.347927,0.9958050235986751
696.48193,0.9949846192333062
696.615932,0.9953286448775815
696.749935,0.9941679726825774
696.883938,0.9957057467868536
697.01794,0.9967634489600617
697.151943,0.9935688688166907
697.285946,0.9931439109595777
697.419948,0.99299812813417
697.553951,0.9929546357686475
697.687954,0.9949638242720723
697.821956,0.9916946813189628
697.955959,0.9928919823078679
698.089962,0.9935976827316861
698.223964,0.9923288744269572
698.357967,0.9924123327946717
698.49197,0.9909864676426745
698.625973,0.9917281019928584
698.759975,0.9920845931303348
698.893978,0.9914727648826591
699.027981,0.9905470625895477
699.161983,0.9908854912664554
699.295986,0.9909967739555307
699.429989,0.9904094851575279
699.563991,0.9908017649799288
699.697994,0.9898904485567868
699.831997,0.9895559221233265
699.965999,0.9871295419348496
700.100002,0.9898587725692514
700.234005,0.9902146907704534
700.368007,0.9890721475699267
700.50201,0.9859200626787163
700.636013,0.9876696495002399
700.770015,0.9881893003920804
700.904018,0.988834798737509
701.038021,0.9874277000761271
701.172023,0.9862365938193663
701.306026,0.9847642564580682
701.440029,0.9839374018102146
701.574031,0.9850932226540218
701.708034,0.9854489055042917
701.842037,0.9855050776927975
701.97604,0.9861882694102269
702.110042,0.9836678398937876
702.244045,0.9839757761171793
702.378048,0.9834445726359242
702.51205,0.9821747827090059
702.646053,0.983055205684905
702.780056,0.983460307874968
702.914058,0.9836501340320228
703.048061,0.9796401192659949
703.182064,0.9828949807450656
703.316066,0.9808507222067342
703.450069,0.9825441498639781
703.584072,0.9804604212943295
703.718074,0.980750680535281
703.852077,0.9782666478941282
703.98608,0.9796734275962884
704.120082,0.978907622444748
704.254085,0.9797723796094682
704.388088,0.9784016580070212
704.52209,0.9782607783118497
704.656093,0.9759206471734184
704.790096,0.9762173721500704
704.924098,0.9778363052513791
705.058101,0.9778089262181403
705.192104,0.9763218329974461
705.326107,0.9767866728130523
705.460109,0.9758952735664502
705.594112,0.9766069605992853
705.728115,0.9747034578898404
705.862117,0.9743740637918121
705.99612,0.9764526688888768
706.130123,0.9763462413483742
706.264125,0.9740028979850835
706.398128,0.9727093079146625
706.532131,0.9735646952839927
706.666133,0.974075950941884
706.800136,0.9733349611256026
706.934139,0.9736591356397184
707.068141,0.9730488427084999
707.202144,0.9701845188080401
707.336147,0.9718060805816661
707.470149,0.9710736149711442
707.604152,0.971451436088811
707.738155,0.9696985781024284
707.872157,0.9706998235888386
708.00616,0.9686228098425734
708.140163,0.968496897061802
708.274165,0.9694910848092887
708.408168,0.9682848194646899
708.542171,0.9692196653060459
708.676174,0.9683535701274916
708.810176,0.967234800174045
708.944179,0.9676982166227073
709.078182,0.9673760267641606
709.212184,0.966978516911031
709.346187,0.968663492854924
709.48019,0.9651256296025462
709.614192,0.9652443473559795
709.748195,0.9661240856163557
709.882198,0.9648766593086577
710.0162,0.9643306936423478
710.150203,0.9650329819892609
710.284206,0.9645592671016261
710.418208,0.9637956385988851
710.552211,0.961829575938011
710.686214,0.9644117008228678
710.820216,0.9621970650219656
710.954219,0.9618122631614595
711.088222,0.9610190952710936
711.222224,0.9595892026574728
711.356227,0.9581710192319017
711.49023,0.9587460943487237
711.624232,0.9585553228583411
711.758235,0.958201681195106
711.892238,0.9597024408643092
712.026241,0.9587854037444291
712.160243,0.9586080448509399
712.294246,0.9599030396362914
712.428249,0.9601190421195777
712.562251,0.9601584078072957
712.696254,0.9612622638617269
712.830257,0.9615603013569489
712.964259,0.9627370090155721
713.098262,0.9609883431520815
713.232265,0.9614151167131605
713.366267,0.9628814303982574
713.50027,0.9639990209347113
713.634273,0.9646316117595495
713.768275,0.9637156468805836
713.902278,0.964127241330963
714.036281,0.9639633536307859
714.170283,0.9642381223392519
714.304286,0.965319639351423
714.438289,0.966589869670562
714.572291,0.9654721719041948
714.706294,0.9636645713048136
714.840297,0.9667445364227195
714.974299,0.9662844755265622
715.108302,0.9668808570127309
715.242305,0.9660052596617709
715.376308,0.9661192550080041
715.51031,0.9662216690768847
715.644313,0.9669330699887473
715.778316,0.9682693270315182
715.912318,0.9687109585289735
716.046321,0.9683351715844458
716.180324,0.9707522427946181
716.314326,0.9689337876738046
716.448329,0.9679682420919463
716.582332,0.9681424920575493
716.716334,0.9699584921482863
716.850337,0.9707988400205968
716.98434,0.970969715653055
717.118342,0.971063904283548
717.252345,0.9708959247587549
717.386348,0.9714358929901787
717.52035,0.9697528827433178
717.654353,0.9727443260800706
717.788356,0.9717526327170639
717.922358,0.9715777329846229
718.056361,0.9715320699042634
718.190364,0.9725546594295844
718.324366,0.9737837719856363
718.458369,0.9765903584220741
718.592372,0.9739629646849044
718.726375,0.9728951131363079
718.860377,0.9739512771994533
718.99438,0.975316739221612
719.128383,0.975759633550624
719.262385,0.9757498760030763
719.396388,0.9763091408961161
719.530391,0.9771549908122833
719.664393,0.9750095628315786
719.798396,0.976765183742631
719.932399,0.9770142906242629
720.066401,0.9778548843176794
720.200404,0.9782108882843622
720.334407,0.9758747799808888
720.468409,0.9781619789626912
720.602412,0.9789849592016828
720.736415,0.9787627548370936
720.870417,0.9787676486631023
721.00442,0.9787030521299996
721.138423,0.9784525362160594
721.272425,0.9782226268854531
721.406428,0.9781355689457961
721.540431,0.9805908312024284
721.674433,0.9786394384990765
721.808436,0.9802300401661682
721.942439,0.9815836914261424
722.076442,0.9825972086806458
722.210444,0.9826571489385346
722.344447,0.9820608570420282
722.47845,0.9824380408257839
722.612452,0.9839255946322361
722.746455,0.9843379458379319
722.880458,0.9824321462152228
723.01446,0.9834593244151518
723.148463,0.9852143965724515
723.282466,0.9852055296827833
723.416468,0.9836924318971837
723.550471,0.9871058511101342
723.684474,0.9850045682534908
723.818476,0.984132240704187
723.952479,0.9864881162185333
724.086482,0.9867416762454693
724.220484,0.9866834602039609
724.354487,0.987646933359538
724.48849,0.9869814836082115
724.622492,0.9883029486962778
724.756495,0.9889089641285818
724.890498,0.9890958855863233
725.0245,0.9904142391344662
725.158503,0.9894510347547103
725.292506,0.9891918325405773
725.426509,0.9883217266306927
725.560511,0.987930428709049
725.694514,0.9892818530932115
725.828517,0.990412852555502
725.962519,0.99073260943029
726.096522,0.9910410725013916
726.230525,0.990632550489799
726.364527,0.9917298871050486
726.49853,0.9918425540195833
726.632533,0.9911295764208071
726.766535,0.9925178318328223
726.900538,0.9928918830186747
727.034541,0.9928965496214914
727.168543,0.9903030218603782
727.302546,0.9926973945495589
727.436549,0.9931501677859257
727.570551,0.9914286453262892
727.704554,0.9917069784092529
727.838557,0.992859912414771
727.972559,0.9931551335491791
728.106562,0.9928870178603676
728.240565,0.995276590550687
728.374567,0.9940409261341159
728.50857,0.9920826089631327
728.642573,0.9930913750362753
728.776576,0.9942028685908382
728.910578,0.9928946631198393
729.044581,0.9946261908497472
729.178584,0.9953472576972701
729.312586,0.9944848645095017
729.446589,0.9938071552008286
729.580592,0.9917790781273763
729.714594,0.9936291802774623
729.848597,0.9960091845542958
729.9826,0.9961785205088184
730.116602,0.9955202640844775
730.250605,0.9955837803034718
730.384608,0.9949961611218321
730.51861,0.9960204395216717
730.652613,0.9937987078759105
730.786616,0.995739800505709
730.920618,0.9944465775792463
731.054621,0.9963127147933131
731.188624,0.9941273120440104
731.322626,0.9962431745928018
731.456629,0.995671395531152
731.590632,0.9963676131363336
731.724634,0.9954946795424533
731.858637,0.9957029588146658
731.99264,0.9960630701087713
732.126643,0.9954745707530259
732.260645,0.9953920493316707
732.394648,0.9967493946945143
732.528651,0.9971737015229846
732.662653,0.9970674084719225
732.796656,0.9961801143957263
732.930659,0.9961789189803063
733.064661,0.9963094269667792
733.198664,0.9959692453867809
733.332667,0.9963232757640629
733.466669,0.9968352185120598
733.600672,0.9944283793733907
733.734675,0.9959537083877417
733.868677,0.9951726890983836
734.00268,0.9957316354728215
734.136683,0.9955798975343001
734.270685,0.9969508581043739
