2024-12-12 21:31:41,636 INFO    StreamThr :22428 [internal.py:wandb_internal():86] W&B internal server running at pid: 22428, started at: 2024-12-12 21:31:41.635173
2024-12-12 21:31:51,888 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,106 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,108 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:31:52,109 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:31:52,112 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,312 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,317 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,552 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,559 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,788 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,793 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:52,999 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,004 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,225 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,231 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,504 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,856 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 21:31:53,907 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: pause
2024-12-12 21:31:53,907 INFO    HandlerThread:22428 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-12-12 21:31:53,908 INFO    HandlerThread:22428 [system_monitor.py:finish():203] Stopping system monitor
2024-12-12 21:31:53,908 DEBUG   SystemMonitor:22428 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-12 21:31:53,915 DEBUG   SystemMonitor:22428 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-12 21:31:53,916 DEBUG   SystemMonitor:22428 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-12 21:31:53,916 INFO    HandlerThread:22428 [interfaces.py:finish():202] Joined cpu monitor
2024-12-12 21:31:53,917 INFO    HandlerThread:22428 [interfaces.py:finish():202] Joined disk monitor
2024-12-12 21:31:53,972 INFO    HandlerThread:22428 [interfaces.py:finish():202] Joined gpu monitor
2024-12-12 21:31:53,972 INFO    HandlerThread:22428 [interfaces.py:finish():202] Joined memory monitor
2024-12-12 21:31:53,973 INFO    HandlerThread:22428 [interfaces.py:finish():202] Joined network monitor
2024-12-12 21:31:57,152 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:31:57,152 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:02,203 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:02,203 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:07,253 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:07,253 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:12,304 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:12,304 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:17,366 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:17,366 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:22,411 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:22,411 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:27,467 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:27,467 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:32,523 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:32,523 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
2024-12-12 21:32:37,575 DEBUG   HandlerThread:22428 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 21:32:37,575 DEBUG   SenderThread:22428 [sender.py:send_request():406] send_request: status_report
