nu,[0]HFE-347mmz1-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
881.310018,0.9999591508343499
881.551072,0.9999609847611143
881.792126,0.9999626576972411
882.03318,0.9999639616493969
882.274234,0.9999647226222613
882.515288,0.9999655265942216
882.756342,0.999965915580887
882.997396,0.9999662315701663
883.23845,0.9999665815584086
883.479504,0.9999664865615878
883.720558,0.9999665085608508
883.961612,0.9999666015577404
884.202666,0.9999669135473688
884.44372,0.9999673935316025
884.684774,0.9999680055118345
884.925828,0.9999685344950494
885.166882,0.9999692654723152
885.407936,0.9999698704539038
885.64899,0.999970935422383
885.890044,0.9999719063946327
886.131098,0.9999731633601091
886.372152,0.9999742853306278
886.613206,0.9999756682960207
886.85426,0.9999768612677046
887.095314,0.9999781232392998
887.336368,0.9999792712148442
887.577422,0.9999805071899873
887.818476,0.9999817021674073
888.05953,0.9999827951480051
888.300584,0.9999838851298459
888.541638,0.9999846971170903
888.782692,0.99998550110511
889.023746,0.9999862320947784
889.2648,0.9999869770847989
889.505854,0.9999876400763845
889.746908,0.9999883000684447
889.987962,0.9999887900628318
890.229016,0.9999892680575877
890.47007,0.9999896870531788
890.711124,0.99998998105019
890.952178,0.9999902746472915
891.193232,0.9999904447456517
891.434286,0.999990424545845
891.67534,0.9999904731453808
891.916394,0.9999902808472313
892.157448,0.9999902523475087
892.398502,0.9999900662493401
892.639556,0.9999898230517855
892.88061,0.9999895760543297
893.121664,0.9999894020561586
893.362718,0.9999891730586118
893.603772,0.9999887560632136
893.844826,0.9999883000684447
894.08588,0.9999876380764092
894.326934,0.9999871580824581
894.567988,0.9999862850940502
894.809042,0.9999856071035788
895.050096,0.9999848011155043
895.29115,0.9999838311307175
895.532204,0.9999828871464266
895.773258,0.9999818731642931
896.014312,0.9999807951844149
896.255366,0.9999795112098981
896.49642,0.9999780622406361
896.737474,0.9999766342729829
896.978528,0.9999750283117977
897.219582,0.9999732303583132
897.460636,0.9999713404106939
897.70169,0.9999695184645715
897.942744,0.9999674765288995
898.183798,0.9999652916023504
898.424852,0.9999630666820518
898.665906,0.999960923763496
898.90696,0.9999585178604078
899.148014,0.9999560389663146
899.389068,0.9999533240893542
899.630122,0.9999506302187278
899.871176,0.999948028350573
900.11223,0.9999454014905529
900.353284,0.9999428696320016
900.594338,0.9999403267805174
900.835392,0.9999378859291588
901.076446,0.9999355310782102
901.3175,0.999933149234612
901.558554,0.999930962383206
901.799608,0.9999286075485624
902.040662,0.9999265796954026
902.281716,0.9999246818365553
902.52277,0.9999229759665031
902.763824,0.9999214680837923
903.004878,0.9999199872011948
903.245932,0.9999185203196495
903.486986,0.9999171904289018
903.72804,0.99991590253639
903.969094,0.9999147276358947
904.210148,0.9999135657356563
904.451202,0.999912420835279
904.692256,0.9999114029249527
904.93331,0.9999102560272313
905.174364,0.9999092401189272
905.415418,0.9999081862151435
905.656472,0.9999070733179516
905.897526,0.9999061694023659
906.13858,0.9999054664685759
906.379634,0.9999049455179636
906.620688,0.9999044835619855
906.861742,0.9999041855904938
907.102796,0.9999042015889609
907.34385,0.9999044925611259
907.584904,0.9999049945133072
907.825958,0.9999057894380937
908.067012,0.9999066593565089
908.308066,0.9999077822523179
908.54912,0.9999088711524857
908.790174,0.999910342019517
909.031228,0.9999118668839513
909.272282,0.9999137357209769
909.513336,0.9999153725811021
909.75439,0.9999171704305583
909.995444,0.9999187433015043
910.236498,0.9999202281819407
910.477552,0.9999216220717103
910.718606,0.9999230339620375
910.95966,0.9999242928659298
911.200714,0.999925390783406
911.441768,0.9999266946869658
911.682822,0.9999283685656537
911.923876,0.9999300604458846
912.16493,0.9999319803134438
912.405984,0.9999339471815835
912.647038,0.9999362970291205
912.888092,0.999938671880646
913.129146,0.9999413597194085
913.3702,0.9999441125617611
913.611254,0.9999469514071264
913.852308,0.9999498172591959
914.093362,0.9999526361217039
914.334416,0.9999556299843783
914.57547,0.9999585238601588
914.816524,0.9999612877493386
915.057578,0.9999637776560449
915.298632,0.9999661635724648
915.539686,0.999968693490059
915.78074,0.999970832425382
916.021794,0.9999730703626092
916.262848,0.9999748953151278
916.503902,0.9999769612653957
916.744956,0.9999787422259497
916.98601,0.999980425191589
917.227064,0.9999817621663113
917.468118,0.9999829841447713
917.709172,0.9999841021263726
917.950226,0.9999852441088692
918.19128,0.999986336093352
918.432334,0.9999874800783749
918.673388,0.9999883620677212
918.914442,0.999989050059951
919.155496,0.9999895160549569
919.39655,0.9999899750502501
919.637604,0.9999904348457463
919.878658,0.9999910157403588
920.119712,0.999991647534882
920.360766,0.999992213630314
920.60182,0.9999925781275423
920.842874,0.9999928501255605
921.083928,0.9999930202243588
921.324982,0.9999932852225443
921.566036,0.9999934796212577
921.80709,0.9999938904186636
922.048144,0.9999943255160999
922.289198,0.9999946924140852
922.530252,0.9999949645126781
922.771306,0.9999950445122785
923.01236,0.9999951322118478
923.253414,0.9999951880115776
923.494468,0.9999952585112409
923.735522,0.9999954310104379
923.976576,0.9999955696098142
924.21763,0.999995693509273
924.458684,0.9999958151087567
924.699738,0.9999958661085445
924.940792,0.9999959390082459
925.181846,0.9999960362078558
925.4229,0.9999962501070309
925.663954,0.9999963059068232
925.905008,0.9999962768069312
926.146062,0.9999962816069132
926.387116,0.9999962840069043
926.62817,0.9999965222060475
926.869224,0.9999964760062093
927.110278,0.9999965660058961
927.351332,0.999996648605616
927.592386,0.9999966705055428
927.83344,0.9999967191053821
928.074494,0.9999967166053904
928.315548,0.9999969062047858
928.556602,0.9999969913045261
928.797656,0.9999968965048158
929.03871,0.9999968430049834
929.279764,0.9999966899054784
929.520818,0.9999966948054622
929.761872,0.9999966778055185
930.002926,0.9999967191053821
930.24398,0.9999966437056323
930.485034,0.9999967920051456
930.726088,0.9999968843048538
930.967142,0.9999970350043956
931.208196,0.9999968892048385
931.44925,0.9999967993051222
931.690304,0.9999966461056243
931.931358,0.9999970544043383
932.172412,0.9999971273041262
932.413466,0.9999973678034643
932.65452,0.9999971858039599
932.895574,0.9999971079041822
933.136628,0.9999970375043882
933.377682,0.9999969914045258
933.618736,0.9999968406049909
933.85979,0.9999969328047038
934.100844,0.9999969378046886
934.341898,0.9999970350043956
934.582952,0.9999969914045258
934.824006,0.9999969621046144
935.06506,0.999996981404556
935.306114,0.9999969378046886
935.547168,0.9999968213050521
935.788222,0.9999967216053739
936.029276,0.9999967140053989
936.27033,0.9999967870051617
936.511384,0.9999968356050067
936.752438,0.999996843104983
936.993492,0.9999968138050759
937.234546,0.9999967459052945
937.4756,0.999996595005797
937.716654,0.9999965758058625
937.957708,0.9999965221060478
938.198762,0.9999966705055428
938.439816,0.9999965975057885
938.68087,0.9999965975057885
938.921924,0.9999965975057885
939.162978,0.9999966487056156
939.404032,0.9999965246060392
939.645086,0.9999963110068043
939.88614,0.9999961844072794
940.127194,0.9999963251067524
940.368248,0.999996284106904
940.609302,0.9999961844072794
940.850356,0.9999961844072794
941.09141,0.999996087207655
941.332464,0.9999962061071969
941.573518,0.9999960654077406
941.814572,0.9999961064075801
942.055626,0.9999961844072794
942.29668,0.9999961601073724
942.537734,0.9999961383074564
942.778788,0.999996135807466
943.019842,0.999996133207476
943.260896,0.9999961601073724
943.50195,0.9999961141075501
943.743004,0.9999960655077401
943.984058,0.9999959414082361
944.225112,0.9999959631081483
944.466166,0.999995800708817
944.70722,0.9999959093083669
944.948274,0.9999959734081068
945.189328,0.9999960551077811
945.430382,0.9999961384074559
945.671436,0.9999959605081588
945.91249,0.999996087207655
946.153544,0.9999961141075501
946.394598,0.9999961115075602
946.635652,0.9999960629077503
946.876706,0.9999961575073824
947.11776,0.9999962764069326
947.358814,0.9999962816069132
947.599868,0.9999961220075194
947.840922,0.9999961089075703
948.081976,0.9999961601073724
948.32303,0.9999962980068524
948.564084,0.9999964951061422
948.805138,0.9999965246060392
949.046192,0.999996643505633
949.287246,0.999996624505697
949.5283,0.9999965759058622
949.769354,0.9999965759058622
950.010408,0.9999965246060392
950.251462,0.999996500306124
950.492516,0.9999966652055604
950.73357,0.9999967407053115
950.974624,0.9999968459049742
951.215678,0.9999967270053562
951.456732,0.9999967840051713
951.697786,0.9999967407053115
951.93884,0.9999970540043395
952.179894,0.9999972105038907
952.420948,0.9999971808039739
952.662002,0.9999972780037046
952.903056,0.9999971862039587
953.14411,0.9999972727037191
953.385164,0.9999972564037637
953.626218,0.9999972294038381
953.867272,0.9999973509035088
954.108326,0.9999974725031942
954.34938,0.9999975670029597
954.590434,0.9999976345027978
954.831488,0.9999974805031739
955.072542,0.9999975914029007
955.313596,0.999997626802816
955.55465,0.999997687002675
955.795704,0.9999975582029812
956.036758,0.9999975211030725
956.277812,0.9999974725031942
956.518866,0.9999976300028085
956.75992,0.9999977894024433
957.000974,0.9999979122021795
957.242028,0.9999978782022511
957.483082,0.9999977654024967
957.724136,0.9999977785024675
957.96519,0.9999978186023792
958.206244,0.9999978813022444
958.447298,0.9999980149019703
958.688352,0.9999979583020843
958.929406,0.9999980707018611
959.17046,0.9999979660020686
959.411514,0.9999979814020373
959.652568,0.9999979073021897
959.893622,0.999998124401759
960.134676,0.9999982071016073
960.37573,0.9999981993016213
960.616784,0.9999981924016337
960.857838,0.9999980992018065
961.098892,0.9999978921022217
961.339946,0.9999975878029094
961.581,0.9999975506029998
961.822054,0.999997649702762
962.063108,0.9999979527020957
962.304162,0.9999981264017552
962.545216,0.9999982341015592
962.78627,0.999997914802174
963.027324,0.999997762602503
963.268378,0.9999978584022933
963.509432,0.9999979646020715
963.750486,0.9999981061017934
963.99154,0.9999981454017197
964.232594,0.9999981457017192
964.473648,0.9999981094017872
964.714702,0.999997856202298
964.955756,0.9999976443027747
965.19681,0.9999976572027444
965.437864,0.9999977247025885
965.678918,0.9999977942024327
965.919972,0.999997812302393
966.161026,0.9999977041026356
966.40208,0.9999976499027615
966.643134,0.9999975889029067
966.884188,0.9999977459025405
967.125242,0.9999978977022098
967.366296,0.9999979971020058
967.60735,0.9999979386021247
967.848404,0.9999979319021385
968.089458,0.9999979165021705
968.330512,0.9999979593020822
968.571566,0.9999978732022616
968.81262,0.9999976956026552
969.053674,0.9999976252028199
969.294728,0.9999976498027617
969.535782,0.9999977760024731
969.776836,0.9999977389025563
970.01789,0.9999977483025351
970.258944,0.9999977060026313
970.499998,0.9999975239030655
970.741052,0.9999975239030655
970.982106,0.9999973352035506
971.22316,0.9999973023036388
971.464214,0.9999971808039739
971.705268,0.9999972294038381
971.946322,0.9999971351041038
972.187376,0.9999972294038381
972.42843,0.9999970593043238
972.669484,0.9999970564043323
972.910538,0.9999971108041737
973.151592,0.9999971322041121
973.392646,0.9999973180035966
973.6337,0.9999972752037123
973.874754,0.999997323803581
974.115808,0.9999971952039335
974.356862,0.999997037904387
974.597916,0.9999969621046144
974.83897,0.9999968134050772
975.080024,0.9999968192050588
975.321078,0.9999967463052932
975.562132,0.999996697605453
975.803186,0.9999966218057061
976.04424,0.999996551805945
976.285294,0.9999966189057159
976.526348,0.9999966646055625
976.767402,0.9999965732058714
977.008456,0.9999965975057885
977.24951,0.9999965975057885
977.490564,0.9999967132054015
977.731618,0.9999967677052238
977.972672,0.9999965975057885
978.213726,0.999996478906199
978.45478,0.999996266106971
978.695834,0.9999961659073502
978.936888,0.9999960113079549
979.177942,0.999995987008052
979.418996,0.9999958957084226
979.66005,0.9999960386078464
979.901104,0.9999959200083232
980.142158,0.9999959384082483
980.383212,0.9999958530085988
980.624266,0.9999957499090316
980.86532,0.9999956041096619
981.106374,0.9999953397108592
981.347428,0.9999951939115492
981.588482,0.9999951423117986
981.829536,0.9999951121119458
982.07059,0.9999952366113449
982.311644,0.9999952093114753
982.552698,0.9999951820116065
982.793752,0.9999949995125025
983.034806,0.9999949266128697
983.27586,0.9999948507132577
983.516914,0.999994771813667
983.757968,0.999994662214246
983.999022,0.9999945407149019
984.240076,0.9999944861152015
984.48113,0.9999944316155035
984.722184,0.9999944073156392
984.963238,0.9999943676158619
985.204292,0.9999942461165536
985.445346,0.9999941945168519
985.6864,0.9999939788181273
985.927454,0.9999939728181635
986.168508,0.9999939242184577
986.409562,0.9999938756187541
986.650616,0.9999936932198878
986.89167,0.9999935596207393
987.132724,0.9999933469221318
987.373778,0.9999932680226599
987.614832,0.9999931555234235
987.855886,0.9999932073230703
988.09694,0.9999932224229678
988.337994,0.9999931192236726
988.579048,0.9999929429249013
988.820102,0.9999925723275853
989.061156,0.9999925206279706
989.30221,0.9999923657291412
989.543264,0.9999924113287941
989.784318,0.9999924417285638
990.025372,0.9999924143287714
990.266426,0.9999923019296303
990.50748,0.9999920103319175
990.748534,0.9999919617323071
990.989588,0.9999917399341145
991.230642,0.999991806733565
991.471696,0.9999916640347444
991.71275,0.9999916397349472
991.953804,0.9999916670347193
992.194858,0.9999918037335895
992.435912,0.9999917551339891
992.676966,0.9999915760354818
992.91802,0.9999914483365657
993.159074,0.9999914240367738
993.400128,0.9999914665364102
993.641182,0.9999914483365657
993.882236,0.9999913450374545
994.12329,0.9999912296384599
994.364344,0.9999911841388599
994.605398,0.9999910626399384
994.846452,0.999991101939588
995.087506,0.9999910352401837
995.32856,0.9999910321402115
995.569614,0.9999909442410037
995.810668,0.9999910047404575
996.051722,0.9999909230411959
996.292776,0.9999907953423631
996.53383,0.9999906949432923
996.774884,0.9999906370438327
997.015938,0.9999906432437747
997.256992,0.9999905310448308
997.498046,0.999990360946456
997.7391,0.999990424545845
997.980154,0.9999904762453512
998.221208,0.9999904276458152
998.462262,0.9999903728463413
998.703316,0.9999903273467804
998.94437,0.9999903516465457
999.185424,0.9999902638473966
999.426478,0.999989920050803
999.667532,0.9999897500525311
999.908586,0.9999896920531273
1000.14964,0.9999897930520912
1000.390694,0.9999896990530551
1000.631748,0.9999895740543505
1000.872802,0.9999893130571058
1001.113856,0.9999890730596994
1001.35491,0.999988857062083
1001.595964,0.9999886570643316
1001.837018,0.9999885740652765
1002.078072,0.9999885810651965
1002.319126,0.9999885350657228
1002.56018,0.9999885110659983
1002.801234,0.9999884770663895
1003.042288,0.9999883680676515
1003.283342,0.9999882920685383
1003.524396,0.9999881530701754
1003.76545,0.9999878340740055
1004.006504,0.9999875000781246
1004.247558,0.9999873720797329
1004.488612,0.9999873620798592
1004.729666,0.9999874770784124
1004.97072,0.9999873900795058
1005.211774,0.9999872320815105
1005.452828,0.9999869830847208
1005.693882,0.999986712088285
1005.934936,0.9999865630902761
1006.17599,0.9999865630902761
1006.417044,0.9999865880899405
1006.658098,0.999986281094105
1006.899152,0.9999858720997997
1007.140206,0.9999853891067402
1007.38126,0.9999850661115116
1007.622314,0.9999849841127396
1007.863368,0.9999848381149425
1008.104422,0.9999845591192116
1008.345476,0.9999842011248036
1008.58653,0.9999838691301038
1008.827584,0.9999837831314948
1009.068638,0.9999840051279193
1009.309692,0.9999841151261659
1009.550746,0.9999839001296043
1009.7918,0.9999833681383109
1010.032854,0.999983240140448
1010.273908,0.9999830671433624
1010.514962,0.999982925145777
1010.756016,0.9999823301561135
1010.99707,0.9999819801623592
1011.238124,0.9999814621718277
1011.479178,0.9999810531794933
1011.720232,0.9999804071919416
1011.961286,0.9999797512050096
1012.20234,0.9999791282178186
1012.443394,0.9999784872314029
1012.684448,0.9999777922465958
1012.925502,0.9999769412658567
1013.166556,0.9999762092830036
1013.40761,0.999975226306873
1013.648664,0.9999742163324045
1013.889718,0.9999731323609414
1014.130772,0.9999717783982369
1014.371826,0.999970566433176
1014.61288,0.9999691144769676
1014.853934,0.999967462529355
1015.094988,0.9999657705858398
1015.336042,0.9999637996552483
1015.577096,0.9999616257363109
1015.81815,0.9999593228273386
1016.059204,0.9999568059328906
1016.300258,0.999954018057202
1016.541312,0.9999508962056308
1016.782366,0.9999474693797814
1017.02342,0.9999439835689788
1017.264474,0.9999404347740786
1017.505528,0.9999368109965092
1017.746582,0.9999326782662097
1017.987636,0.9999283325682331
1018.22869,0.9999238159021557
1018.469744,0.9999191562680306
1018.710798,0.9999144416603235
1018.951852,0.9999095300926489
1019.192906,0.9999044855617945
1019.43396,0.9998995050499558
1019.675014,0.9998944555702053
1019.916068,0.9998892361347699
1020.157122,0.9998842367010878
1020.398176,0.9998793972730936
1020.63923,0.9998748378334376
1020.880284,0.9998703784016054
1021.121338,0.9998661889534968
1021.362392,0.9998622994815868
1021.603446,0.9998584300219753
1021.8445,0.9998552404786708
1022.085554,0.9998521109366658
1022.326608,0.9998494113396107
1022.567662,0.9998463718020204
1022.808716,0.9998436422251512
1023.04977,0.9998406227019112
1023.290824,0.9998376331829186
1023.531878,0.9998344637026451
1023.772932,0.9998308643050546
1024.013986,0.9998266250311773
1024.25504,0.9998216559051991
1024.496094,0.9998158969490469
1024.737148,0.999809388168744
1024.978202,0.9998019296185287
1025.219256,0.9997937812660068
1025.46031,0.9997850131129935
1025.701364,0.9997760950704511
1025.942418,0.9997676370004644
1026.183472,0.9997603487209565
1026.424526,0.9997554299121412
1026.66558,0.9997531104822343
1026.906634,0.999753770319505
1027.147688,0.9997554699023591
1027.388742,0.9997573594419829
1027.629796,0.9997570295221087
1027.87085,0.9997541802186348
1028.111904,0.9997486615907915
1028.352958,0.9997414734237561
1028.594012,0.9997327657134447
1028.835066,0.9997233182834478
1029.07612,0.9997126712868035
1029.317174,0.9997024242844388
1029.558228,0.9996920174363697
1029.799282,0.9996822304994262
1030.040336,0.9996729934782914
1030.28139,0.9996642463778671
1030.522444,0.9996569288623658
1030.763498,0.9996507909876658
1031.004552,0.9996463425515437
1031.245606,0.9996431536847973
1031.48666,0.9996416642176079
1031.727714,0.9996413443323265
1031.968768,0.9996425239098088
1032.209822,0.999644473214631
1032.450876,0.9996475621208256
1032.69193,0.9996512008445742
1032.932984,0.9996548195884711
1033.174038,0.9996585283147316
1033.415092,0.9996616872406721
1033.656146,0.9996646062570606
1033.8972,0.9996663356783254
1034.138254,0.9996673753318551
1034.379308,0.9996664756316221
1034.620362,0.9996631767376958
1034.861416,0.9996565190031089
1035.10247,0.9996462125975276
1035.343524,0.9996322576338057
1035.584578,0.9996146242763077
1035.825632,0.9995935926058669
1036.066686,0.9995714918358592
1036.30774,0.9995514306373329
1036.548794,0.9995382466409114
1036.789848,0.9995354279470303
1037.030902,0.9995454233512867
1037.271956,0.9995655444031765
1037.51301,0.9995911236127423
1037.754064,0.9996180829488912
1037.995118,0.9996434235884851
1038.236172,0.9996666055882725
1038.477226,0.9996861792520354
1038.71828,0.9997023243142014
1038.959334,0.9997136709999747
1039.200388,0.9997213488304507
1039.441442,0.9997258275921259
1039.682496,0.9997282869206868
1039.92355,0.9997295365818265
1040.164604,0.9997300264494194
1040.405658,0.999730306373866
1040.646712,0.9997305163172524
1040.887766,0.9997316959999577
1041.12882,0.9997333555559504
1041.369874,0.9997365147183455
1041.610928,0.9997406136464586
1041.851982,0.9997461322298772
1042.093036,0.9997524106553018
1042.33409,0.9997592889755486
1042.575144,0.9997667372099961
1042.816198,0.9997752052701224
1043.057252,0.999784433237854
1043.298306,0.9997941111980091
1043.53936,0.999804079194988
1043.780414,0.9998140472913486
1044.021468,0.9998246753711594
1044.262522,0.9998349536216523
1044.503576,0.9998452719716163
1044.74463,0.9998550605047437
1044.985684,0.9998647991404601
1045.226738,0.9998739979389266
1045.467792,0.999883006844233
1045.708846,0.9998916158739838
1045.9499,0.9998996750328861
1046.190954,0.9999071643094994
1046.432008,0.9999141906818302
1046.673062,0.999920683145748
1046.914116,0.9999267766809581
1047.15517,0.9999323722868569
1047.396224,0.9999375569496485
1047.637278,0.9999424136581571
1047.878332,0.9999467584173833
1048.119386,0.9999508262090705
1048.36044,0.9999544100392539
1048.601494,0.9999576558965368
1048.842548,0.9999606047760122
1049.083602,0.9999632986735102
1049.324656,0.9999658785821488
1049.56571,0.9999682295046929
1049.806764,0.9999701074467913
1050.047818,0.999971847396292
1050.288872,0.9999733023563885
1050.529926,0.9999747883178198
1050.77098,0.9999761002856027
1051.012034,0.9999773622562376
1051.253088,0.9999784722317258
1051.494142,0.9999792642149894
1051.735196,0.9999799902001987
1051.97625,0.999980799184338
1052.217304,0.9999816351686356
1052.458358,0.9999823751553194
1052.699412,0.9999830351439049
1052.940466,0.9999835981345121
1053.18152,0.9999841361258326
1053.422574,0.999984601118564
1053.663628,0.9999849871126946
1053.904682,0.999985386106784
1054.145736,0.9999856501029608
1054.38679,0.9999860840968271
1054.627844,0.9999863510931472
1054.868898,0.9999865290907335
1055.109952,0.9999867440878604
1055.351006,0.9999869380853076
1055.59206,0.9999873440800868
1055.833114,0.9999875740772024
1056.074168,0.999987716075448
1056.315222,0.9999875570774138
1056.556276,0.9999876300765081
1056.79733,0.9999878200741759
1057.038384,0.9999879590724926
1057.279438,0.9999880390715324
1057.520492,0.9999881010707928
1057.761546,0.999988157070128
1058.0026,0.9999883790675236
1058.243654,0.9999883620677212
1058.484708,0.9999881440702821
1058.725762,0.9999880600712815
1058.966816,0.999988112070662
1059.20787,0.9999881010707928
1059.448924,0.9999882900685618
1059.689978,0.9999883510678493
1059.931032,0.9999884930662053
1060.172086,0.9999881810698441
1060.41314,0.9999877740747373
1060.654194,0.999987738075178
1060.895248,0.999987976072288
1061.136302,0.9999879920720958
1061.377356,0.9999881290704601
1061.61841,0.9999881680699978
1061.859464,0.999988136070377
1062.100518,0.9999881440702821
1062.341572,0.9999878800734469
1062.582626,0.9999876780759155
1062.82368,0.9999876130767186
1063.064734,0.9999876220766071
1063.305788,0.9999876020768549
1063.546842,0.9999874260790524
1063.787896,0.9999872480813065
1064.02895,0.9999871920820221
1064.270004,0.9999871120830499
1064.511058,0.999987144082638
1064.752112,0.9999869530851118
1064.993166,0.9999869320853859
1065.23422,0.99998680308708
1065.475274,0.9999866780887374
1065.716328,0.999986418092235
1065.957382,0.9999862520945033
1066.198436,0.9999860990966185
1066.43949,0.9999860050979296
1066.680544,0.9999859320989538
1066.921598,0.9999859360988976
1067.162652,0.9999857541014737
1067.403706,0.9999855471044441
1067.64476,0.9999852841082798
1067.885814,0.9999852721084564
1068.126868,0.9999851791098304
1068.367922,0.9999849881126796
1068.608976,0.9999849361134615
1068.85003,0.9999847691159911
1069.091084,0.999984685117274
1069.332138,0.9999846651175806
1069.573192,0.9999845431194588
1069.814246,0.9999846681175345
1070.0553,0.9999845301196598
1070.296354,0.9999843081231188
1070.537408,0.9999843041231815
1070.778462,0.9999843001232444
1071.019516,0.9999842591238889
1071.26057,0.9999841861250406
1071.501624,0.9999840121278074
1071.742678,0.9999839601286401
1071.983732,0.9999838331306853
1072.224786,0.9999836201341514
1072.46584,0.9999836201341514
1072.706894,0.9999835471353499
1072.947948,0.9999836201341514
1073.189002,0.9999835471353499
1073.430056,0.9999834051376962
1073.67111,0.9999833881379785
1073.912164,0.9999833731382278
1074.153218,0.9999833281389771
1074.394272,0.9999833691382943
1074.635326,0.9999835301356297
1074.87638,0.9999834701366197
1075.117434,0.9999834091376298
1075.358488,0.9999833081393107
1075.599542,0.9999832871396614
1075.840596,0.9999831581418257
1076.08165,0.9999831171425171
1076.322704,0.9999831541418931
1076.563758,0.9999834171374972
1076.804812,0.9999835631350867
1077.045866,0.9999835951345613
1077.28692,0.9999835021360912
1077.527974,0.999983360138444
1077.769028,0.9999833521385771
1078.010082,0.9999834251373646
1078.251136,0.9999833321389103
1078.49219,0.9999833081393107
1078.733244,0.9999832351405318
1078.974298,0.9999833691382943
1079.215352,0.9999834781364875
1079.456406,0.9999835551352183
1079.69746,0.9999833921379121
1079.938514,0.999983227140666
1080.179568,0.9999831821414218
1080.420622,0.9999834131375636
1080.661676,0.9999836201341514
1080.90273,0.9999836931329584
1081.143784,0.9999837001328443
1081.384838,0.9999837131326325
1081.625892,0.9999837651317869
1081.866946,0.999983834130669
1082.108,0.9999839921281274
1082.349054,0.9999839191292986
1082.590108,0.9999837731316571
1082.831162,0.9999836271340369
1083.072216,0.9999835261356956
1083.31327,0.9999834981361573
1083.554324,0.999983551135284
1083.795378,0.9999836401338241
1084.036432,0.9999836241340859
1084.277486,0.9999834821364214
1084.51854,0.999983616134217
1084.759594,0.9999837091326976
1085.000648,0.9999838991296204
1085.241702,0.9999839961280633
1085.482756,0.9999839601286401
1085.72381,0.9999839641285759
1085.964864,0.9999837451321117
1086.205918,0.9999836761332358
1086.446972,0.9999835301356297
1086.688026,0.9999835261356956
1086.92908,0.9999834781364875
1087.170134,0.9999834701366197
1087.411188,0.9999833201391104
1087.652242,0.9999832831397283
1087.893296,0.9999831821414218
1088.13435,0.9999829671450607
1088.375404,0.999982736149022
1088.616458,0.9999826311508402
1088.857512,0.9999824371542286
1089.098566,0.9999824291543691
1089.33962,0.9999823071565203
1089.580674,0.9999823921550199
1089.821728,0.9999824291543691
1090.062782,0.9999823441558663
1090.303836,0.9999819791623773
1090.54489,0.9999817321668589
1090.785944,0.9999814441721615
1091.026998,0.9999811971767752
1091.268052,0.9999808371836091
1091.509106,0.9999805171897924
1091.75016,0.9999802821943985
1091.991214,0.9999800591988204
1092.232268,0.9999798202036149
1092.473322,0.9999793872124464
1092.714376,0.9999789862207925
1092.95543,0.9999786942269712
1093.196484,0.9999785282305217
1093.437538,0.9999783422345327
1093.678592,0.9999778642449995
1093.919646,0.9999771152618596
1094.1607,0.9999766082735907
1094.401754,0.9999759482892471
1094.642808,0.9999754743007598
1094.883862,0.9999750613109742
1095.124916,0.9999745423240521
1095.36597,0.9999740523366465
1095.607024,0.9999733963538833
1095.848078,0.9999727043725324
1096.089132,0.9999719833924725
1096.330186,0.9999714764068054
1096.57124,0.99997076742728
1096.812294,0.999969970450896
1097.053348,0.99996893748245
1097.294402,0.9999681065086082
1097.535456,0.999967126540344
1097.77651,0.9999662035711122
1098.017564,0.9999653406006509
1098.258618,0.9999643686348122
1098.499672,0.9999632136766334
1098.740726,0.999961837728198
1098.98178,0.9999602977881537
1099.222834,0.9999591598339823
1099.463888,0.9999575888993761
1099.704942,0.9999563899509458
1099.945996,0.9999545550326538
1100.18705,0.9999530281032141
1100.428104,0.9999511571928488
1100.669158,0.9999492172894855
1100.910212,0.9999470993992862
1101.151266,0.9999448235222779
1101.39232,0.9999423196635746
1101.633374,0.9999395658262182
1101.874428,0.9999369539874834
1102.115482,0.9999340981716209
1102.356536,0.9999309563836202
1102.59759,0.999927468630527
1102.838644,0.9999237429077199
1103.079698,0.9999198112152925
1103.320752,0.9999157445496898
1103.561806,0.9999113509295611
1103.80286,0.9999067703461543
1104.043914,0.999901805821364
1104.284968,0.999896735332163
1104.526022,0.9998913259054573
1104.767076,0.9998856265411428
1105.00813,0.9998797672285391
1105.249184,0.999873877954054
1105.490238,0.9998674387870141
1105.731292,0.9998606097157285
1105.972346,0.999853610715957
1106.2134,0.9998463118112398
1106.454454,0.9998389329726867
1106.695508,0.999831324227358
1106.936562,0.999823395596394
1107.177616,0.9998154870246132
1107.41867,0.9998070586155834
1107.659724,0.9997987502534477
1107.900778,0.9997900520421577
1108.141832,0.999781713827894
1108.382886,0.9997731957239794
1108.62394,0.999764977622087
1108.864994,0.9997568795585655
1109.106048,0.999748631598332
1109.347102,0.9997406136464586
1109.588156,0.9997328356947407
1109.82921,0.9997255076799123
1110.070264,0.9997184196511899
1110.311318,0.9997114116496313
1110.552372,0.999704813576088
1110.793426,0.9996986954013506
1111.03448,0.9996928671749457
1111.275534,0.9996872789074374
1111.516588,0.999681930594802
1111.757642,0.9996768322299568
1111.998696,0.9996721737467729
1112.23975,0.9996677951922409
1112.480804,0.9996634266535211
1112.721858,0.9996590481373014
1112.962912,0.9996546796368062
1113.203966,0.9996505110854835
1113.44502,0.9996466224525589
1113.686074,0.9996429737490458
1113.927128,0.9996395349831307
1114.168182,0.9996358863054869
1114.409236,0.9996331772959057
1114.65029,0.9996307481902362
1114.891344,0.9996289988379576
