2024-12-12 17:28:48,793 INFO    StreamThr :23296 [internal.py:wandb_internal():86] W&B internal server running at pid: 23296, started at: 2024-12-12 17:28:48.792753
2024-12-12 17:28:48,971 DEBUG   HandlerThread:23296 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-12-12T09:28:48.970744', 'startedAt': '2024-12-12T09:28:48.775725', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'host': 'DESKTOP-AALVSLP', 'username': 'Raytine', 'executable': 'c:\\Users\\Raytine\\.conda\\envs\\pytorch\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3192.0, 'min': 0.0, 'max': 3192.0}, 'cpu_freq_per_core': [{'current': 3192.0, 'min': 0.0, 'max': 3192.0}], 'disk': {'/': {'total': 931.4960899353027, 'used': 898.3432998657227}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 15.933113098144531}}
2024-12-12 17:28:48,971 INFO    HandlerThread:23296 [system_monitor.py:probe():224] Finished collecting system info
2024-12-12 17:28:48,971 INFO    HandlerThread:23296 [system_monitor.py:probe():227] Publishing system info
2024-12-12 17:28:48,971 DEBUG   HandlerThread:23296 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-12-12 17:28:56,558 DEBUG   HandlerThread:23296 [system_info.py:_save_conda():222] Saving conda packages done
2024-12-12 17:28:56,560 INFO    HandlerThread:23296 [system_monitor.py:probe():229] Finished publishing system info
2024-12-12 17:28:56,577 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:28:56,577 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: keepalive
2024-12-12 17:28:56,578 DEBUG   SenderThread:23296 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:28:56,968 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: python_packages
2024-12-12 17:28:58,685 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:58,692 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:58,936 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:58,942 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,226 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,234 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,502 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,507 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,613 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:28:59,614 DEBUG   SenderThread:23296 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:28:59,760 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:28:59,767 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,028 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,034 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,310 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,316 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,556 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,561 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,842 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:00,848 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,111 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,117 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,472 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,473 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,631 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,636 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,890 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:01,895 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:02,155 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:02,161 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:02,411 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:02,419 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:02,697 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:03,055 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: partial_history
2024-12-12 17:29:03,116 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: pause
2024-12-12 17:29:03,116 INFO    HandlerThread:23296 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-12-12 17:29:03,116 INFO    HandlerThread:23296 [system_monitor.py:finish():203] Stopping system monitor
2024-12-12 17:29:03,116 DEBUG   SystemMonitor:23296 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-12 17:29:03,126 DEBUG   SystemMonitor:23296 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-12 17:29:03,127 DEBUG   SystemMonitor:23296 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-12 17:29:03,127 INFO    HandlerThread:23296 [interfaces.py:finish():202] Joined cpu monitor
2024-12-12 17:29:03,128 INFO    HandlerThread:23296 [interfaces.py:finish():202] Joined disk monitor
2024-12-12 17:29:03,188 INFO    HandlerThread:23296 [interfaces.py:finish():202] Joined gpu monitor
2024-12-12 17:29:03,188 INFO    HandlerThread:23296 [interfaces.py:finish():202] Joined memory monitor
2024-12-12 17:29:03,188 INFO    HandlerThread:23296 [interfaces.py:finish():202] Joined network monitor
2024-12-12 17:29:04,665 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:29:04,665 DEBUG   SenderThread:23296 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:29:09,716 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:29:09,716 DEBUG   SenderThread:23296 [sender.py:send_request():406] send_request: status_report
2024-12-12 17:29:14,771 DEBUG   HandlerThread:23296 [handler.py:handle_request():146] handle_request: status_report
2024-12-12 17:29:14,771 DEBUG   SenderThread:23296 [sender.py:send_request():406] send_request: status_report
